OBJECTID,DAUID,PRUID,PRNAME,CDUID,CDNAME,CDTYPE,CCSUID,CCSNAME,CSDUID,CSDNAME,CSDTYPE,ERUID,ERNAME,SACCODE,SACTYPE,CMAUID,CMAPUID,CMANAME,CMATYPE,CTUID,CTNAME,ADAUID,ShapeSTArea,ShapeSTLength
22969,35180662,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.04,0202.04,35180031,247752.50453692,3526.56818585229
22970,35180663,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.04,0202.04,35180031,193271.927738105,1864.32512372596
22971,35180665,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.04,0202.04,35180031,561233.05304783,3934.30428382883
22972,35180666,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.04,0202.04,35180031,98100.71823758,1271.36377098868
22973,35180401,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.18,0805.18,35180066,143631.00463003,2574.46198925586
22974,35180402,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.18,0805.18,35180066,84982.393470535,2069.35028236768
22975,35180403,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.06,0820.06,35180066,224226.32493553,2379.98389019838
22976,35180404,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.06,0820.06,35180066,229237.077919255,2837.96675280391
22977,35180405,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.06,0820.06,35180066,309613.05644722,2729.66643298223
22978,35180406,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.06,0820.06,35180066,890509.02938908,3923.68433359536
22979,35180407,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,152835.40423376,1961.7175331909
22980,35180411,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.12,0804.12,35180057,39761.051081045,788.452607113344
22981,35180412,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.12,0804.12,35180057,106792.7197398,2216.00088468474
22982,35180413,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.13,0804.13,35180057,85758.28299007,1279.71693686177
22983,35180414,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.12,0804.12,35180057,59287.956545205,1258.12605279574
22984,35180416,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350804.13,0804.13,35180057,56437.54693895,1690.43360977144
22985,35180617,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,110462.38200438,1462.79502222322
22986,35180618,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,184357.644778885,2422.92297090327
22987,35180619,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,30900.86189783,890.069743539661
22988,35180620,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.03,0002.03,35180050,142972.71492972,2680.60092562913
22989,35180621,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,82386.351277245,1433.03429841325
22990,35180622,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,768566.937953085,4477.71564347149
22991,35180623,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,87936.055032035,1501.45481440263
22992,35180624,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,110637.24851364,1630.79593705154
22993,35180625,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,242100.362370915,2788.09363073964
22994,35180626,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320002.01,0002.01,35180045,14543257.7841459,16612.9465211423
22995,35181169,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,102977.85142342,1393.52118846672
22996,35180667,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,181904.313423975,3004.38948236983
22997,35180668,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,102829.213659585,1539.52928272575
22998,35180669,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,153876.4898512,2220.60668772682
22999,35180670,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,169864.274839885,1875.91988757645
23000,35180671,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,95287.765313375,1641.50686512622
23001,35180672,35,Ontario,3518,Durham,RM,3518013,Oshawa,3518013,Oshawa,CY,3530,Toronto,532,1,532,35532,Oshawa,B,5320008.01,0008.01,35180034,122100.83777226,1526.19779598205
23002,35180676,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.18,0202.18,35180007,933483.62036502,4613.96076103138
23003,35180677,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.17,0202.17,35180015,441328.81581397,2769.68323674021
23004,35180680,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.09,0202.09,35180015,123190.13007516,1874.4615158964
23005,35180681,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.09,0202.09,35180015,105995.797435105,1358.51365537845
23006,35180682,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.09,0202.09,35180015,97454.920000435,1608.30754726058
23007,35180683,35,Ontario,3518,Durham,RM,3518017,Clarington,3518017,Clarington,MU,3530,Toronto,532,1,532,35532,Oshawa,B,5320202.09,0202.09,35180015,1515140.47385628,6983.3382504424
23008,35181170,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,49924.88448373,1274.9815531718
23009,35181171,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,155970.296747915,2944.07170817257
23010,35181172,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.03,0105.03,35180044,88210.65561197,1413.83262449205
23011,35181173,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,13622862.6121272,15723.4132870574
23012,35181175,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.14,0105.14,35180011,128178.68542796,1399.62778818315
23013,35181177,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.14,0805.14,35180042,5982807.42303609,11243.7991696182
23014,35181178,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.15,0805.15,35180052,6797258.97693329,12266.5573660087
23015,35181180,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.16,0805.16,35180053,1237155.81530215,7562.81788163714
23016,35181181,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.17,0805.17,35180056,111671.28453588,1596.0319444624
23017,35181182,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,399011.44584933,3360.05987217174
23018,35180056,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180004,24742372.6682543,22982.0574285373
23019,35180859,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,199635.550954955,2466.59357721412
23020,35181215,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.15,0105.15,35180019,261704.02231744,3230.75618960509
23021,35181216,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,720897.33961217,3985.35463996904
23022,35181225,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,93769.77641337,1436.41367912927
23023,35181226,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,117876.84596391,1703.69954468509
23024,35181227,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,354324.61933353,4308.11169608564
23025,35181228,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.07,0820.07,35182003,126114.876653075,1597.80609722761
23026,35181229,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,75731.99846248,1177.49382064219
23027,35181230,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,188868.98245359,2775.16558440784
23028,35180860,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,250232.400865785,2782.19516803379
23029,35180861,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,4729748.33138657,10894.6866637849
23030,35180862,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,32290397.4156838,31661.069843718
23031,35180863,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,22698721.3844572,22619.9364487886
23032,35180864,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,8384508.4280791,13698.2035077272
23033,35180865,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,7385997.59062421,13567.0351458289
23034,35180866,35,Ontario,3518,Durham,RM,3518039,Brock,3518039,Brock,TP,3530,Toronto,996,4, , , , , , ,35180001,26405934.59511,26034.2545780337
23035,35180867,35,Ontario,3518,Durham,RM,3518029,Uxbridge,3518029,Uxbridge,TP,3530,Toronto,535,1,535,35535,Toronto,B,5350832.00,0832.00,35180003,26534019.277828,29569.3821234375
23036,35180928,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350806.00,0806.00,35180013,23621321.2920099,20586.9474587477
23037,35180064,35,Ontario,3518,Durham,RM,3518020,Scugog,3518020,Scugog,TP,3530,Toronto,996,4, , , , , , ,35180002,21336542.3779401,33138.8663565568
23038,35181217,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,405355.80629678,3083.13563711817
23039,35181218,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,349950.578657325,3590.50484935985
23040,35181219,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,85477.71216256,1626.54664871102
23041,35181220,35,Ontario,3518,Durham,RM,3518009,Whitby,3518009,Whitby,T,3530,Toronto,532,1,532,35532,Oshawa,B,5320105.16,0105.16,35182010,233006.348012415,2154.80673275263
23042,35181221,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.04,0820.04,35180062,67384.61499683,1120.64590724576
23043,35181222,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350820.04,0820.04,35180062,95189.511471965,2756.29066040351
23044,35181231,35,Ontario,3518,Durham,RM,3518009,Whitby,3518005,Ajax,T,3530,Toronto,535,1,535,35535,Toronto,B,5350805.20,0805.20,35180063,842305.33312849,4542.23833250545
23045,35180929,35,Ontario,3518,Durham,RM,3518001,Pickering,3518001,Pickering,CY,3530,Toronto,535,1,535,35535,Toronto,B,5350807.00,0807.00,35180013,34302403.1076801,25805.4258401542
23046,35180930,35,Ontario,3518,Durham,RM,3518029,Uxbridge,3518029,Uxbridge,TP,3530,Toronto,535,1,535,35535,Toronto,B,5350830.00,0830.00,35180003,24259087.0509227,27948.6254296214
23047,35180931,35,Ontario,3518,Durham,RM,3518029,Uxbridge,3518029,Uxbridge,TP,3530,Toronto,535,1,535,35535,Toronto,B,5350830.00,0830.00,35180003,15918710.3987829,20386.8884231914
23048,35180932,35,Ontario,3518,Durham,RM,3518029,Uxbridge,3518029,Uxbridge,TP,3530,Toronto,535,1,535,35535,Toronto,B,5350830.00,0830.00,35180003,20753597.2536438,24781.4810774418
23049,35180933,35,Ontario,3518,Durham,RM,3518029,Uxbridge,3518029,Uxbridge,TP,3530,Toronto,535,1,535,35535,Toronto,B,5350830.00,0830.00,35180003,22446993.7032101,22028.8337542901
